../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-1.scen, 16, 1, 0.003895, OPTIMAL, 8, 102, 0, Sub-OPTIMAL-P1, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-1.scen, 16, 1, 0.003459, OPTIMAL, 8, 102, 0, OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-1.scen, 17, 1, 0.006123, OPTIMAL, 8, 110, 2, OPTIMAL, 8, 110,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-1.scen, 17, 1, 0.007579, OPTIMAL, 8, 110, 2, Sub-OPTIMAL, 8, 114,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-1.scen, 17, 1, 0.006314, OPTIMAL, 8, 110, 2, stop, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-1.scen, 17, 1, 0.006297, OPTIMAL, 8, 110, 2, Sub-OPTIMAL-P1, 8, 114,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-1.scen, 17, 1, 0.030585, OPTIMAL, 8, 110, 2, MCP, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-1.scen, 18, 1, 0.009095, OPTIMAL, 8, 116, 1, stop, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-1.scen, 18, 1, 0.008451, OPTIMAL, 8, 116, 1, MCP, 9, 133,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-1.scen, 18, 1, 0.008, OPTIMAL, 8, 116, 1, Sub-OPTIMAL-P1, 8, 118,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-1.scen, 18, 1, 0.00752, OPTIMAL, 8, 116, 1, OPTIMAL, 8, 116,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-1.scen, 18, 1, 0.006901, OPTIMAL, 8, 116, 1, Sub-OPTIMAL, 8, 119,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-1.scen, 19, 1, 0.020674, OPTIMAL, 8, 119, 1, OPTIMAL, 8, 119,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-1.scen, 19, 1, 0.02128, OPTIMAL, 8, 119, 1, Sub-OPTIMAL-P1, 8, 119,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-1.scen, 19, 1, 0.020615, OPTIMAL, 8, 119, 1, stop, 9, 278,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-1.scen, 19, 1, 0.020491, OPTIMAL, 8, 119, 1, Sub-OPTIMAL, 9, 126,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-1.scen, 19, 1, 0.019854, OPTIMAL, 8, 119, 1, MCP, 9, 137,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 10, 1, 0.000862, OPTIMAL, 8, 61, 0, Sub-OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 10, 1, 0.00083, OPTIMAL, 8, 61, 0, stop, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 10, 1, 0.00088, OPTIMAL, 8, 61, 0, Sub-OPTIMAL-P1, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 10, 1, 0.000857, OPTIMAL, 8, 61, 0, MCP, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 10, 1, 0.000761, OPTIMAL, 8, 61, 0, OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-1.scen, 20, 1, 0.042089, OPTIMAL, 8, 126, 2, Sub-OPTIMAL, 8, 127,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-1.scen, 20, 1, 0.041421, OPTIMAL, 8, 126, 2, Sub-OPTIMAL-P1, 9, 129,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-1.scen, 20, 1, 0.040052, OPTIMAL, 8, 126, 2, OPTIMAL, 8, 126,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-1.scen, 20, 1, 0.042507, OPTIMAL, 8, 126, 2, stop, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-1.scen, 20, 1, 0.076768, OPTIMAL, 8, 126, 2, MCP, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 11, 1, 0.001381, OPTIMAL, 8, 66, 0, stop, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 11, 1, 0.001333, OPTIMAL, 8, 66, 0, MCP, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 11, 1, 0.001314, OPTIMAL, 8, 66, 0, Sub-OPTIMAL-P1, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 11, 1, 0.001318, OPTIMAL, 8, 66, 0, Sub-OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 11, 1, 0.001308, OPTIMAL, 8, 66, 0, OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 12, 1, 0.000917, OPTIMAL, 8, 69, 0, stop, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 12, 1, 0.000991, OPTIMAL, 8, 69, 0, MCP, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 12, 1, 0.00094, OPTIMAL, 8, 69, 0, Sub-OPTIMAL-P1, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 12, 1, 0.000955, OPTIMAL, 8, 69, 0, Sub-OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 12, 1, 0.000867, OPTIMAL, 8, 69, 0, OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 13, 1, 0.002186, OPTIMAL, 8, 73, 2, stop, 8, 126,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 13, 1, 0.002116, OPTIMAL, 8, 73, 2, MCP, 9, 82,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 13, 1, 0.002363, OPTIMAL, 8, 73, 2, OPTIMAL, 8, 73,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 13, 1, 0.002388, OPTIMAL, 8, 73, 2, Sub-OPTIMAL-P1, 8, 74,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 14, 1, 0.002789, OPTIMAL, 8, 81, 2, stop, -1, 0,
